mysql> select story_url,completed from dwg_stories ORDER by 1;
+----------------------------------------------------+-----------+
| story_url                                          | completed |
| /derby/old_2005/amy1.htm                           |         0 |
| /derby/old_2005/amyi7.htm                          |         1 |
| /derby/old_2005/amyp2.htm                          |         1 |
| /derby/old_2005/amyp3.htm                          |         0 |
| /derby/old_2005/ann1_12.htm                        |         1 |
| /derby/old_2005/annette1.htm                       |         0 |
| /derby/old_2005/annie27.htm                        |         0 |
| /derby/old_2005/annie28.htm                        |         0 |
| /derby/old_2005/aunrea1b.htm                       |         0 |
| /derby/old_2005/aury1.htm                          |         0 |
| /derby/old_2005/aury2.htm                          |         1 |
| /derby/old_2005/beck1.htm                          |         0 |
| /derby/old_2005/becky2.htm                         |         0 |
| /derby/old_2005/berna3.htm                         |         1 |
| /derby/old_2005/betsy1.htm                         |         0 |
| /derby/old_2005/blair1.htm                         |         0 |
| /derby/old_2005/bron10.htm                         |         0 |
| /derby/old_2005/caric3.htm                         |         0 |
| /derby/old_2005/carr1.htm                          |         1 |
| /derby/old_2005/carr3.htm                          |         0 |
| /derby/old_2005/char4c.htm                         |         0 |
| /derby/old_2005/cindy8c.htm                        |         1 |
| /derby/old_2005/clairh1.htm                        |         1 |
| /derby/old_2005/colin1e.htm                        |         0 |
| /derby/old_2005/cosima12b.htm                      |         0 |
| /derby/old_2005/danilh10.htm                       |         1 |
| /derby/old_2005/delwyn11.htm                       |         1 |
| /derby/old_2005/derv2.htm                          |         1 |
| /derby/old_2005/eile1.htm                          |         0 |
| /derby/old_2005/elainej1d.htm                      |         1 |
| /derby/old_2005/elizac10.htm                       |         1 |
| /derby/old_2005/elizac8.htm                        |         0 |
| /derby/old_2005/elizann3.htm                       |         0 |
| /derby/old_2005/elizann4.htm                       |         1 |
| /derby/old_2005/elizann5.htm                       |         1 |
| /derby/old_2005/elleN1.htm                         |         0 |
| /derby/old_2005/ellenm.htm                         |         1 |
| /derby/old_2005/elsa1.htm                          |         1 |
| /derby/old_2005/emma2.htm                          |         1 |
| /derby/old_2005/esth3b.htm                         |         1 |
| /derby/old_2005/evan5b.htm                         |         0 |
| /derby/old_2005/gabya4e.htm                        |         1 |
| /derby/old_2005/genet17.htm                        |         1 |
| /derby/old_2005/genet18b.htm                       |         1 |
| /derby/old_2005/hana1.htm                          |         0 |
| /derby/old_2005/hannah2e.htm                       |         1 |
| /derby/old_2005/jacqui7.htm                        |         1 |
| /derby/old_2005/jacqui8.htm                        |         1 |
| /derby/old_2005/jeantec.htm                        |         0 |
| /derby/old_2005/jenp1c.htm                         |         1 |
| /derby/old_2005/jessa3b.htm                        |         0 |
| /derby/old_2005/jillt2.htm                         |         1 |
| /derby/old_2005/jillt3.htm                         |         1 |
| /derby/old_2005/jimmy29.htm                        |         1 |
| /derby/old_2005/john6b.htm                         |         1 |
| /derby/old_2005/jude1.htm                          |         0 |
| /derby/old_2005/judyly10j.htm                      |         1 |
| /derby/old_2005/judyly11b.htm                      |         0 |
| /derby/old_2005/kara6.htm                          |         1 |
| /derby/old_2005/katar2b.htm                        |         0 |
| /derby/old_2005/kathy9.htm                         |         0 |
| /derby/old_2005/kathyt22l.htm                      |         1 |
| /derby/old_2005/kathyt23.htm                       |         1 |
| /derby/old_2005/keril.htm                          |         1 |
| /derby/old_2005/kressel2c.htm                      |         0 |
| /derby/old_2005/krist1.htm                         |         0 |
| /derby/old_2005/lauren1c.htm                       |         0 |
| /derby/old_2005/lindh1c.htm                        |         1 |
| /derby/old_2005/lindh2.htm                         |         1 |
| /derby/old_2005/lindh3.htm                         |         1 |
| /derby/old_2005/lindh4.htm                         |         0 |
| /derby/old_2005/linnea1j.htm                       |         1 |
| /derby/old_2005/lise27f.htm                        |         0 |
| /derby/old_2005/lise30b.htm                        |         1 |
| /derby/old_2005/lizk2b.htm                         |         1 |
| /derby/old_2005/lorit1c.htm                        |         1 |
| /derby/old_2005/lucie3.htm                         |         0 |
| /derby/old_2005/lucie6b.htm                        |         1 |
| /derby/old_2005/lydia99.htm                        |         1 |
| /derby/old_2005/mabelk1i.htm                       |         1 |
| /derby/old_2005/malini15.htm                       |         1 |
| /derby/old_2005/malini19.htm                       |         0 |
| /derby/old_2005/malini7d.htm                       |         0 |
| /derby/old_2005/margiem1b.htm                      |         0 |
| /derby/old_2005/meghan2e.htm                       |         1 |
| /derby/old_2005/meliss16.htm                       |         0 |
| /derby/old_2005/meliss17.htm                       |         1 |
| /derby/old_2005/meliss18.htm                       |         1 |
| /derby/old_2005/melissr2.htm                       |         0 |
| /derby/old_2005/melissr99.htm                      |         1 |
| /derby/old_2005/missp1.htm                         |         1 |
| /derby/old_2005/missp2.htm                         |         1 |
| /derby/old_2005/mortie10.htm                       |         1 |
| /derby/old_2005/nacie3.htm                         |         1 |
| /derby/old_2005/natalim5d.htm                      |         1 |
| /derby/old_2005/natalim6.htm                       |         1 |
| /derby/old_2005/natalim7.htm                       |         0 |
| /derby/old_2005/peic1.htm                          |         0 |
| /derby/old_2005/ritah11c.htm                       |         0 |
| /derby/old_2005/ritam1.htm                         |         0 |
| /derby/old_2005/rosann1.htm                        |         0 |
| /derby/old_2005/roslyn3b.htm                       |         0 |
| /derby/old_2005/sahoyt7.htm                        |         1 |
| /derby/old_2005/sarahc5.htm                        |         0 |
| /derby/old_2005/sofie11.htm                        |         1 |
| /derby/old_2005/sofie12.htm                        |         1 |
| /derby/old_2005/sofie9e.htm                        |         1 |
| /derby/old_2005/tamanna.htm                        |         1 |
| /derby/old_2005/tamz18.htm                         |         1 |
| /derby/old_2005/tanya.htm                          |         1 |
| /derby/old_2005/tanya6.htm                         |         0 |
| /derby/old_2005/teg21g.htm                         |         1 |
| /derby/old_2005/teg22.htm                          |         1 |
| /derby/old_2005/teg23b.htm                         |         1 |
| /derby/old_2005/teg24.htm                          |         1 |
| /derby/old_2005/zanfrancis.htm                     |         0 |
| /derby/old_2006/amyclare1.htm                      |         0 |
| /derby/old_2006/carr4.htm                          |         1 |
| /derby/old_2006/carr5.htm                          |         1 |
| /derby/old_2006/cazr1b.htm                         |         0 |
| /derby/old_2006/ck9.htm                            |         0 |
| /derby/old_2006/clairh2c.htm                       |         0 |
| /derby/old_2006/clairh3.htm                        |         1 |
| /derby/old_2006/dawnr7c.htm                        |         1 |
| /derby/old_2006/derv3.htm                          |         1 |
| /derby/old_2006/derv4.htm                          |         0 |
| /derby/old_2006/derv5.htm                          |         0 |
| /derby/old_2006/dervla1c.htm                       |         0 |
| /derby/old_2006/eds2.htm                           |         1 |
| /derby/old_2006/eds5.htm                           |         1 |
| /derby/old_2006/eds6.htm                           |         1 |
| /derby/old_2006/eds7.htm                           |         1 |
| /derby/old_2006/eds8.htm                           |         1 |
| /derby/old_2006/elainej2.htm                       |         0 |
| /derby/old_2006/elainej3.htm                       |         0 |
| /derby/old_2006/elizh.htm                          |         1 |
| /derby/old_2006/elizh10.htm                        |         0 |
| /derby/old_2006/elizh11.htm                        |         0 |
| /derby/old_2006/elizh12.htm                        |         1 |
| /derby/old_2006/elizh2e.htm                        |         0 |
| /derby/old_2006/elizh3c.htm                        |         1 |
| /derby/old_2006/elizh8.htm                         |         1 |
| /derby/old_2006/elizh9.htm                         |         1 |
| /derby/old_2006/ellek1.htm                         |         1 |
| /derby/old_2006/elnr1f.htm                         |         1 |
| /derby/old_2006/elsa2e.htm                         |         1 |
| /derby/old_2006/erinm1c.htm                        |         1 |
| /derby/old_2006/erwh2.htm                          |         1 |
| /derby/old_2006/erwh3.htm                          |         1 |
| /derby/old_2006/erwh4.htm                          |         1 |
| /derby/old_2006/erwh5.htm                          |         1 |
| /derby/old_2006/gabya5b.htm                        |      NULL |
| /derby/old_2006/genet19d.htm                       |         1 |
| /derby/old_2006/genet20.htm                        |         1 |
| /derby/old_2006/genet21c.htm                       |         1 |
| /derby/old_2006/glorial.htm                        |         1 |
| /derby/old_2006/hana4.htm                          |         1 |
| /derby/old_2006/heathf2.htm                        |         1 |
| /derby/old_2006/jillt1b.htm                        |         0 |
| /derby/old_2006/karalou8.htm                       |         0 |
| /derby/old_2006/karena1.htm                        |         0 |
| /derby/old_2006/katar3.htm                         |         1 |
| /derby/old_2006/katec1.htm                         |         1 |
| /derby/old_2006/katemc.htm                         |         0 |
| /derby/old_2006/kathyt25.htm                       |         1 |
| /derby/old_2006/katja1.htm                         |         1 |
| /derby/old_2006/kellyvw2b.htm                      |         1 |
| /derby/old_2006/kendra10b.htm                      |         0 |
| /derby/old_2006/kendra2e.htm                       |         0 |
| /derby/old_2006/lewisw7.htm                        |         1 |
| /derby/old_2006/lewisw8.htm                        |         1 |
| /derby/old_2006/lindh5.htm                         |         0 |
| /derby/old_2006/linnea2h.htm                       |         1 |
| /derby/old_2006/lizm14.htm                         |         1 |
| /derby/old_2006/mariaf3.htm                        |         1 |
| /derby/old_2006/melissr4.htm                       |         1 |
| /derby/old_2006/michelea1b.htm                     |         1 |
| /derby/old_2006/michelea2b.htm                     |         1 |
| /derby/old_2006/michelea3.htm                      |         1 |
| /derby/old_2006/michelea5.htm                      |         1 |
| /derby/old_2006/mortie12.htm                       |         0 |
| /derby/old_2006/natalie3.htm                       |         1 |
| /derby/old_2006/paula1c.htm                        |         0 |
| /derby/old_2006/ritah15.htm                        |         1 |
| /derby/old_2006/sahoyt8a.htm                       |         1 |
| /derby/old_2006/sandy3.htm                         |         1 |
| /derby/old_2006/sandy4.htm                         |         1 |
| /derby/old_2006/sandyw1c.htm                       |         1 |
| /derby/old_2006/sarahbeth.htm                      |         1 |
| /derby/old_2006/sarahc6.htm                        |         1 |
| /derby/old_2006/sharl1a.htm                        |         1 |
| /derby/old_2006/sharl2a.htm                        |         1 |
| /derby/old_2006/sharl3d.htm                        |         0 |
| /derby/old_2006/shem7h.htm                         |         1 |
| /derby/old_2006/shem8a.htm                         |         1 |
| /derby/old_2006/socin1a.htm                        |         1 |
| /derby/old_2006/sofie14.htm                        |         1 |
| /derby/old_2006/sofie15.htm                        |         1 |
| /derby/old_2006/sofie16.htm                        |         1 |
| /derby/old_2006/sofie17.htm                        |         1 |
| /derby/old_2006/sucath1a.htm                       |         0 |
| /derby/old_2006/susan1.htm                         |         0 |
| /derby/old_2006/susanb1k.htm                       |         1 |
| /derby/old_2006/tanya5.htm                         |         0 |
| /derby/old_2006/tashas.htm                         |         1 |
| /derby/old_2006/teg25f.htm                         |         1 |
| /derby/old_2006/trinny1a.htm                       |         1 |
| /derby/old_2006/viccl1a.htm                        |         1 |
| /derby/old_2006/viclyn6.htm                        |         1 |
| /derby/old_2007/alan.htm                           |         1 |
| /derby/old_2007/alan2.htm                          |         1 |
| /derby/old_2007/alyson11.htm                       |         1 |
| /derby/old_2007/amyi8.htm                          |         1 |
| /derby/old_2007/amyi9.htm                          |         1 |
| /derby/old_2007/amyji.htm                          |         1 |
| /derby/old_2007/annie29b.htm                       |         0 |
| /derby/old_2007/annl.htm                           |         1 |
| /derby/old_2007/bekah2h.htm                        |         1 |
| /derby/old_2007/bill9.htm                          |         0 |
| /derby/old_2007/carol1b.htm                        |         1 |
| /derby/old_2007/carr2b.htm                         |         0 |
| /derby/old_2007/carr6.htm                          |         1 |
| /derby/old_2007/cast1.htm                          |         1 |
| /derby/old_2007/cathy1.htm                         |         1 |
| /derby/old_2007/cindy11.htm                        |         1 |
| /derby/old_2007/cindy12.htm                        |         0 |
| /derby/old_2007/ck8g.htm                           |         1 |
| /derby/old_2007/crysty11.htm                       |         1 |
| /derby/old_2007/eds1b.htm                          |         0 |
| /derby/old_2007/eds3.htm                           |         1 |
| /derby/old_2007/eds9.htm                           |         0 |
| /derby/old_2007/eildy1.htm                         |         1 |
| /derby/old_2007/elainej4.htm                       |         1 |
| /derby/old_2007/elainej5.htm                       |         0 |
| /derby/old_2007/elizh15.htm                        |         1 |
| /derby/old_2007/elizh7b.htm                        |         0 |
| /derby/old_2007/fagan2c.htm                        |         1 |
| /derby/old_2007/fagen1f.htm                        |         0 |
| /derby/old_2007/fionak1.htm                        |         1 |
| /derby/old_2007/fionak2.htm                        |         0 |
| /derby/old_2007/grace1.htm                         |         0 |
| /derby/old_2007/hay2.htm                           |         1 |
| /derby/old_2007/heathf3.htm                        |         1 |
| /derby/old_2007/helenb1b.htm                       |         0 |
| /derby/old_2007/irene1c.htm                        |         0 |
| /derby/old_2007/jihui1b.htm                        |         0 |
| /derby/old_2007/katar1f.htm                        |         1 |
| /derby/old_2007/katar4.htm                         |         1 |
| /derby/old_2007/kathar3.htm                        |         1 |
| /derby/old_2007/kathyt26.htm                       |         1 |
| /derby/old_2007/kathyt27.htm                       |         1 |
| /derby/old_2007/kathyt28.htm                       |         1 |
| /derby/old_2007/kathyt5.htm                        |         1 |
| /derby/old_2007/kaylb1.htm                         |         0 |
| /derby/old_2007/kellye1c.htm                       |         1 |
| /derby/old_2007/lindak1.htm                        |         1 |
| /derby/old_2007/lindh6b.htm                        |         0 |
| /derby/old_2007/lisaj1.htm                         |         1 |
| /derby/old_2007/lise18f.htm                        |         0 |
| /derby/old_2007/lise31m.htm                        |         1 |
| /derby/old_2007/lise32c.htm                        |         1 |
| /derby/old_2007/lise33d.htm                        |         1 |
| /derby/old_2007/lise34e.htm                        |         1 |
| /derby/old_2007/lizm16.htm                         |         1 |
| /derby/old_2007/lori1b.htm                         |         1 |
| /derby/old_2007/mabelk2k.htm                       |         1 |
| /derby/old_2007/magp1e.htm                         |         1 |
| /derby/old_2007/margb1.htm                         |         1 |
| /derby/old_2007/mari3.htm                          |         1 |
| /derby/old_2007/maryh1c.htm                        |         0 |
| /derby/old_2007/melissr3b.htm                      |         0 |
| /derby/old_2007/michelea6.htm                      |         1 |
| /derby/old_2007/rachelsw1b.htm                     |         0 |
| /derby/old_2007/roslyn1e.htm                       |         0 |
| /derby/old_2007/sally.htm                          |         0 |
| /derby/old_2007/sandrap.htm                        |         1 |
| /derby/old_2007/sandyw3.htm                        |         1 |
| /derby/old_2007/sandyw4.htm                        |         1 |
| /derby/old_2007/sandyw5.htm                        |         1 |
| /derby/old_2007/sandyw6.htm                        |         1 |
| /derby/old_2007/sandyw7.htm                        |         1 |
| /derby/old_2007/sandyw8.htm                        |         1 |
| /derby/old_2007/sania12.htm                        |         1 |
| /derby/old_2007/sania13.htm                        |         0 |
| /derby/old_2007/sania14.htm                        |         0 |
| /derby/old_2007/sarahkat.htm                       |         0 |
| /derby/old_2007/sarame.htm                         |         0 |
| /derby/old_2007/serena.htm                         |         0 |
| /derby/old_2007/shem9g.htm                         |         1 |
| /derby/old_2007/sofie13d.htm                       |         1 |
| /derby/old_2007/sofie18b.htm                       |         1 |
| /derby/old_2007/stephru.htm                        |         1 |
| /derby/old_2007/suma1a.htm                         |         0 |
| /derby/old_2007/susan.htm                          |      NULL |
| /derby/old_2007/susan2.htm                         |         0 |
| /derby/old_2007/susank4.htm                        |         0 |
| /derby/old_2007/susank5.htm                        |         1 |
| /derby/old_2007/sybil.htm                          |         1 |
| /derby/old_2007/sybil2.htm                         |         1 |
| /derby/old_2007/tamara4.htm                        |         1 |
| /derby/old_2007/tasha8.htm                         |         0 |
| /derby/old_2007/tasha9.htm                         |         1 |
| /derby/old_2007/teg18d.htm                         |         1 |
| /derby/old_2007/teg26.htm                          |         1 |
| /derby/old_2007/teg27c.htm                         |         1 |
| /derby/old_2007/tinaw.htm                          |         1 |
| /derby/old_2007/tobe.htm                           |         0 |
| /derby/old_2007/vangie1d.htm                       |         1 |
| /derby/old_2007/viccl2.htm                         |         1 |
| /derby/old_2007/viccl3.htm                         |         1 |
| /derby/old_2008/abbygail.htm                       |         0 |
| /derby/old_2008/abbygail2.htm                      |         1 |
| /derby/old_2008/abigr3.htm                         |         1 |
| /derby/old_2008/alan3.htm                          |         1 |
| /derby/old_2008/aliciam23.htm                      |         1 |
| /derby/old_2008/aliciam24.htm                      |         1 |
| /derby/old_2008/allies1b.htm                       |         1 |
| /derby/old_2008/allisonom2.htm                     |         1 |
| /derby/old_2008/allisonom3.htm                     |         1 |
| /derby/old_2008/allisonomd.htm                     |         1 |
| /derby/old_2008/allisonr2.htm                      |         0 |
| /derby/old_2008/also.htm                           |         0 |
| /derby/old_2008/alysonl12.htm                      |         0 |
| /derby/old_2008/amicry.htm                         |         1 |
| /derby/old_2008/amyi10.htm                         |         1 |
| /derby/old_2008/amyi11.htm                         |         1 |
| /derby/old_2008/amyi12.htm                         |         1 |
| /derby/old_2008/amyi6h.htm                         |         0 |
| /derby/old_2008/amyj2h.htm                         |         1 |
| /derby/old_2008/amyp4.htm                          |         1 |
| /derby/old_2008/angie1c.htm                        |         0 |
| /derby/old_2008/annap2.htm                         |         1 |
| /derby/old_2008/annette2.htm                       |         1 |
| /derby/old_2008/annette3.htm                       |         1 |
| /derby/old_2008/annr2.htm                          |         1 |
| /derby/old_2008/annrh.htm                          |         1 |
| /derby/old_2008/ashley1k.htm                       |         0 |
| /derby/old_2008/barbaraa.htm                       |         1 |
| /derby/old_2008/beckyt1.htm                        |         1 |
| /derby/old_2008/bekah3.htm                         |         1 |
| /derby/old_2008/bekahm.htm                         |         1 |
| /derby/old_2008/beth5k.htm                         |         1 |
| /derby/old_2008/brenna.htm                         |         1 |
| /derby/old_2008/caseyc1b.htm                       |         1 |
| /derby/old_2008/cindy13.htm                        |         1 |
| /derby/old_2008/cindyw1.htm                        |         1 |
| /derby/old_2008/clairh5.htm                        |         0 |
| /derby/old_2008/cristi3.htm                        |         1 |
| /derby/old_2008/cristi4b.htm                       |         1 |
| /derby/old_2008/cristina1.htm                      |         1 |
| /derby/old_2008/crysty12b.htm                      |         1 |
| /derby/old_2008/crysty14.htm                       |         1 |
| /derby/old_2008/crysty15.htm                       |         1 |
| /derby/old_2008/deb7.htm                           |         1 |
| /derby/old_2008/debra1d.htm                        |         1 |
| /derby/old_2008/dhoyt1.htm                         |         1 |
| /derby/old_2008/eds10.htm                          |         1 |
| /derby/old_2008/eds11.htm                          |         0 |
| /derby/old_2008/eds12.htm                          |         0 |
| /derby/old_2008/eds13.htm                          |         1 |
| /derby/old_2008/eds14.htm                          |         1 |
| /derby/old_2008/eds15.htm                          |         1 |
| /derby/old_2008/eds4.htm                           |         1 |
| /derby/old_2008/elizh13c.htm                       |         0 |
| /derby/old_2008/elizh16.htm                        |         1 |
| /derby/old_2008/elizh17.htm                        |         1 |
| /derby/old_2008/elizh18.htm                        |         0 |
| /derby/old_2008/elizh5c.htm                        |         0 |
| /derby/old_2008/ellier1.htm                        |         1 |
| /derby/old_2008/emline2.htm                        |         1 |
| /derby/old_2008/emline3.htm                        |         1 |
| /derby/old_2008/fay1b.htm                          |         0 |
| /derby/old_2008/gay1.htm                           |         1 |
| /derby/old_2008/genv1.htm                          |         1 |
| /derby/old_2008/genv2.htm                          |         1 |
| /derby/old_2008/hana6.htm                          |         1 |
| /derby/old_2008/hanan1.htm                         |         0 |
| /derby/old_2008/hannah3e.htm                       |         1 |
| /derby/old_2008/hannah4.htm                        |         1 |
| /derby/old_2008/hayley.htm                         |         1 |
| /derby/old_2008/hayley2.htm                        |         0 |
| /derby/old_2008/heathf1o.htm                       |         1 |
| /derby/old_2008/heathf4.htm                        |         1 |
| /derby/old_2008/hermia1.htm                        |         1 |
| /derby/old_2008/hermia2.htm                        |         1 |
| /derby/old_2008/hleigh1.htm                        |         1 |
| /derby/old_2008/hleigh2.htm                        |         1 |
| /derby/old_2008/jamie1e.htm                        |         1 |
| /derby/old_2008/jaxc.htm                           |         1 |
| /derby/old_2008/Jeaail1.htm                        |         1 |
| /derby/old_2008/Jeaail2.htm                        |         1 |
| /derby/old_2008/jeaail4.htm                        |         1 |
| /derby/old_2008/jeaail5.htm                        |         1 |
| /derby/old_2008/jeanh1.htm                         |         0 |
| /derby/old_2008/jeann1.htm                         |         0 |
| /derby/old_2008/jeann2.htm                         |         1 |
| /derby/old_2008/jenp2d.htm                         |         1 |
| /derby/old_2008/jessp2.htm                         |         1 |
| /derby/old_2008/jesss2.htm                         |         1 |
| /derby/old_2008/johan1.htm                         |         0 |
| /derby/old_2008/jose10.htm                         |         1 |
| /derby/old_2008/jose3.htm                          |         1 |
| /derby/old_2008/jose4.htm                          |         1 |
| /derby/old_2008/jose5.htm                          |         1 |
| /derby/old_2008/jose6.htm                          |         1 |
| /derby/old_2008/jose7.htm                          |         1 |
| /derby/old_2008/jose8.htm                          |         1 |
| /derby/old_2008/jose9.htm                          |         1 |
| /derby/old_2008/josieh1.htm                        |         0 |
| /derby/old_2008/judith1.htm                        |         0 |
| /derby/old_2008/juliaann1.htm                      |         0 |
| /derby/old_2008/juliel1d.htm                       |         1 |
| /derby/old_2008/juliet1.htm                        |         0 |
| /derby/old_2008/juliet2.htm                        |         1 |
| /derby/old_2008/katar10.htm                        |         1 |
| /derby/old_2008/katar5.htm                         |         1 |
| /derby/old_2008/katar6.htm                         |         1 |
| /derby/old_2008/katar7.htm                         |         1 |
| /derby/old_2008/katar8.htm                         |         1 |
| /derby/old_2008/katar9.htm                         |         1 |
| /derby/old_2008/katef6d.htm                        |         0 |
| /derby/old_2008/kathart1c.htm                      |         1 |
| /derby/old_2008/kathy10b.htm                       |         1 |
| /derby/old_2008/kathy11c.htm                       |         1 |
| /derby/old_2008/kathy12.htm                        |         1 |
| /derby/old_2008/kathyt9.htm                        |         1 |
| /derby/old_2008/katja2.htm                         |         1 |
| /derby/old_2008/katsar.htm                         |         1 |
| /derby/old_2008/kaylb2.htm                         |         0 |
| /derby/old_2008/kaylb3.htm                         |         1 |
| /derby/old_2008/kent1b.htm                         |         1 |
| /derby/old_2008/kent2c.htm                         |         1 |
| /derby/old_2008/lairisha1.htm                      |         0 |
| /derby/old_2008/lauras1f.htm                       |         1 |
| /derby/old_2008/laurb1.htm                         |         1 |
| /derby/old_2008/lea1.htm                           |         1 |
| /derby/old_2008/lilo.htm                           |         1 |
| /derby/old_2008/lilo2c.htm                         |         1 |
| /derby/old_2008/lilo3.htm                          |         1 |
| /derby/old_2008/lindh10.htm                        |         1 |
| /derby/old_2008/lindh11.htm                        |         1 |
| /derby/old_2008/lindh7.htm                         |         0 |
| /derby/old_2008/lindh9.htm                         |         1 |
| /derby/old_2008/linnea4.htm                        |         1 |
| /derby/old_2008/lisaj2.htm                         |         1 |
| /derby/old_2008/lise35i.htm                        |         1 |
| /derby/old_2008/lizm17.htm                         |         1 |
| /derby/old_2008/lizm18.htm                         |         1 |
| /derby/old_2008/locar.htm                          |         1 |
| /derby/old_2008/lori2h.htm                         |         1 |
| /derby/old_2008/lori4.htm                          |         0 |
| /derby/old_2008/lori5.htm                          |         1 |
| /derby/old_2008/lori6.htm                          |         1 |
| /derby/old_2008/lori7.htm                          |         1 |
| /derby/old_2008/lori8.htm                          |         1 |
| /derby/old_2008/lucie15.htm                        |         1 |
| /derby/old_2008/lucie16.htm                        |         0 |
| /derby/old_2008/lucrez1e.htm                       |         1 |
| /derby/old_2008/lydia.htm                          |         1 |
| /derby/old_2008/lynn1d.htm                         |         0 |
| /derby/old_2008/lynner3.htm                        |         1 |
| /derby/old_2008/malini20.htm                       |         1 |
| /derby/old_2008/margs1.htm                         |         0 |
| /derby/old_2008/mari5.htm                          |         1 |
| /derby/old_2008/mari8.htm                          |         1 |
| /derby/old_2008/mariaj1.htm                        |         1 |
| /derby/old_2008/marian.htm                         |         1 |
| /derby/old_2008/marian2.htm                        |         1 |
| /derby/old_2008/marian3.htm                        |         0 |
| /derby/old_2008/mariap1.htm                        |         0 |
| /derby/old_2008/maryc18.htm                        |         0 |
| /derby/old_2008/mege1d.htm                         |         1 |
| /derby/old_2008/mege3.htm                          |         1 |
| /derby/old_2008/melissd1.htm                       |         1 |
| /derby/old_2008/mercy1.htm                         |         1 |
| /derby/old_2008/missp3.htm                         |         1 |
| /derby/old_2008/mollyc1.htm                        |         1 |
| /derby/old_2008/moniq1.htm                         |         1 |
| /derby/old_2008/mortie13.htm                       |         1 |
| /derby/old_2008/mortie9e.htm                       |         0 |
| /derby/old_2008/nerin1g.htm                        |         1 |
| /derby/old_2008/nerin3.htm                         |         1 |
| /derby/old_2008/nikkin1.htm                        |         1 |
| /derby/old_2008/nikkin2b.htm                       |         1 |
| /derby/old_2008/rachael2.htm                       |         1 |
| /derby/old_2008/ritah16b.htm                       |         0 |
| /derby/old_2008/ritah17.htm                        |         1 |
| /derby/old_2008/rosann2.htm                        |         1 |
| /derby/old_2008/roslyn4.htm                        |         0 |
| /derby/old_2008/ruthie1j.htm                       |      NULL |
| /derby/old_2008/sandyl.htm                         |         1 |
| /derby/old_2008/sandyl2.htm                        |         1 |
| /derby/old_2008/sandyl3.htm                        |         1 |
| /derby/old_2008/sandyw2d.htm                       |         1 |
| /derby/old_2008/sandyw9.htm                        |         0 |
| /derby/old_2008/saso1e.htm                         |         1 |
| /derby/old_2008/shansue.htm                        |         0 |
| /derby/old_2008/shem11.htm                         |         1 |
| /derby/old_2008/sofie19d.htm                       |         1 |
| /derby/old_2008/sofie20.htm                        |         1 |
| /derby/old_2008/sofie21.htm                        |         1 |
| /derby/old_2008/sofie22.htm                        |         1 |
| /derby/old_2008/sofie23.htm                        |         1 |
| /derby/old_2008/sofie24.htm                        |         0 |
| /derby/old_2008/stephanie.htm                      |         1 |
| /derby/old_2008/stephanie2.htm                     |         1 |
| /derby/old_2008/stephanie3.htm                     |         1 |
| /derby/old_2008/sula5.htm                          |         1 |
| /derby/old_2008/susie2.htm                         |         1 |
| /derby/old_2008/susieb.htm                         |         0 |
| /derby/old_2008/sybil3.htm                         |         1 |
| /derby/old_2008/tashab.htm                         |         0 |
| /derby/old_2008/teg28.htm                          |         1 |
| /derby/old_2008/terry.htm                          |         1 |
| /derby/old_2008/terry2.htm                         |         1 |
| /derby/old_2008/vicky.htm                          |         1 |
| /derby/old_2009/abby4.htm                          |      NULL |
| /derby/old_2009/alibunis.htm                       |      NULL |
| /derby/old_2009/alysonl13.htm                      |         1 |
| /derby/old_2009/amandas.htm                        |         1 |
| /derby/old_2009/amyc2d.htm                         |         1 |
| /derby/old_2009/amyi13.htm                         |         1 |
| /derby/old_2009/amyj3j.htm                         |         1 |
| /derby/old_2009/annette4.htm                       |         1 |
| /derby/old_2009/annette5.htm                       |         1 |
| /derby/old_2009/bekah4b.htm                        |      NULL |
| /derby/old_2009/cas1.htm                           |      NULL |
| /derby/old_2009/coleen1b.htm                       |      NULL |
| /derby/old_2009/coltab6.htm                        |      NULL |
| /derby/old_2009/cosima15.htm                       |      NULL |
| /derby/old_2009/cosima16.htm                       |         1 |
| /derby/old_2009/crysty10g.htm                      |      NULL |
| /derby/old_2009/eds16.htm                          |         1 |
| /derby/old_2009/eds17.htm                          |         1 |
| /derby/old_2009/eds18.htm                          |         1 |
| /derby/old_2009/emmab1.htm                         |      NULL |
| /derby/old_2009/emmasofia1.htm                     |         1 |
| /derby/old_2009/emmasofia2.htm                     |      NULL |
| /derby/old_2009/fiora1.htm                         |         1 |
| /derby/old_2009/gailh1f.htm                        |         1 |
| /derby/old_2009/gayle2.htm                         |         1 |
| /derby/old_2009/gayle3.htm                         |         1 |
| /derby/old_2009/gayle4.htm                         |         1 |
| /derby/old_2009/hleigh3.htm                        |      NULL |
| /derby/old_2009/isara1.htm                         |         1 |
| /derby/old_2009/jan1i.htm                          |         1 |
| /derby/old_2009/jennh1.htm                         |         1 |
| /derby/old_2009/joanne2.htm                        |         1 |
| /derby/old_2009/joanne3.htm                        |         1 |
| /derby/old_2009/jose11.htm                         |         1 |
| /derby/old_2009/jose12.htm                         |         1 |
| /derby/old_2009/jose13.htm                         |         1 |
| /derby/old_2009/jose1b.htm                         |      NULL |
| /derby/old_2009/jose2b.htm                         |      NULL |
| /derby/old_2009/juliaann2.htm                      |      NULL |
| /derby/old_2009/karena1d.htm                       |         1 |
